Alcorn	MS	(255, 135, 76)
Tippah	MS	(255, 135, 66)
Benton	MS	(255, 135, 56)
Marshall	MS	(255, 135, 46)
DeSoto	MS	(255, 135, 36)
Tunica	MS	(255, 135, 26)
Coahoma	MS	(255, 135, 16)
Bolivar	MS	(255, 135, 6)
Washington	MS	(255, 134, 252)
Sharkey	MS	(255, 134, 242)
Issaquena	MS	(255, 134, 232)
Yazoo	MS	(255, 134, 222)
Attala	MS	(255, 134, 212)
Winston	MS	(255, 134, 202)
Noxubee	MS	(255, 134, 192)
Kemper	MS	(255, 134, 182)
Neshoba	MS	(255, 134, 172)
Leake	MS	(255, 134, 162)
Madison	MS	(255, 134, 152)
Rankin	MS	(255, 134, 142)
Hinds	MS	(255, 134, 132)
Warren	MS	(255, 134, 122)
Jefferson	MS	(255, 134, 112)
Claiborne	MS	(255, 134, 102)
Copiah	MS	(255, 134, 92)
Simpson	MS	(255, 134, 82)
Smith	MS	(255, 134, 72)
Scott	MS	(255, 134, 62)
Newton	MS	(255, 134, 52)
Lauderdale	MS	(255, 134, 42)
Clarke	MS	(255, 134, 32)
Jasper	MS	(255, 134, 22)
Jones	MS	(255, 134, 12)
Covington	MS	(255, 134, 2)
Jefferson Davis	MS	(255, 133, 248)
Lawrence	MS	(255, 133, 238)
Lincoln	MS	(255, 133, 228)
Franklin	MS	(255, 133, 218)
Adams	MS	(255, 133, 208)
Wilkinson	MS	(255, 133, 198)
Amite	MS	(255, 133, 188)
Pike	MS	(255, 133, 178)
Walthall	MS	(255, 133, 168)
Marion	MS	(255, 133, 158)
Lamar	MS	(255, 133, 148)
Forrest	MS	(255, 133, 138)
Wayne	MS	(255, 133, 128)
Greene	MS	(255, 133, 118)
Perry	MS	(255, 133, 108)
Stone	MS	(255, 133, 98)
Pearl River	MS	(255, 133, 88)
Hancock	MS	(255, 133, 78)
George	MS	(255, 133, 68)
